,w0,w1,ricci
2649,slot,swot,-0.06666666760592777
2650,slot,slop,-0.08717948730914116
2651,slot,slat,-0.32051282060018904
2652,slot,slob,-0.06666666679
2653,slot,slog,-0.157575757616216
2654,slot,blot,-0.20000000006063856
2655,slot,clot,-0.2625000000316835
2656,slot,plot,-0.3047619058246729
2657,snot,soot,-0.3875000005710725
2658,snot,spot,0.02857142829170145
2659,snot,swot,-7.033118532007165e-10
2660,snot,snit,-0.45000000041547783
2661,snot,snob,-0.13333333359889532
2662,snot,snog,-0.2928571430327853
2663,snot,knot,-0.30000000050571907
2664,soot,spot,-0.2589285720773846
2665,soot,swot,-0.18750000034478775
2666,soot,soon,-0.48660714309505004
2667,soot,boot,-0.1286764718025979
2668,soot,coot,-0.15625000417271817
2669,soot,foot,-0.05208333338379001
2670,soot,hoot,-0.15384615417017256
2671,soot,loot,-0.09375000004931766
2672,soot,moot,-0.13750000066338441
2673,soot,root,-0.17857142924734992
2674,soot,soft,-0.44375000003369025
2675,soot,sort,-0.4553571428953176
2676,soot,toot,-0.08413461543382539
2677,spot,swot,0.3690476181679866
2678,spot,spit,-0.2678571434552568
2679,spot,spat,-0.3701298703502254
2680,swot,swat,-0.48484848545978765
2681,chop,whop,-0.3222222240201509
2682,chop,choc,-0.11111111131001694
2683,chop,chap,-0.3222222223100699
2684,chop,chip,-0.16666666766313654
2685,chop,clop,-0.2991453000938522
2686,chop,coop,-0.5050505051550722
2687,chop,crop,-0.19444444546307715
2688,ship,skip,-0.18055555596140516
2689,ship,snip,-0.26666666687759344
2690,ship,shin,-0.1805555555740539
2691,ship,shiv,-0.16666666677336495
2692,ship,chip,-0.2777777784331761
2693,ship,whip,-0.32539682580548823
2694,slop,slap,-0.2692307692833249
2695,slop,slob,-0.0940170940541214
2696,slop,slog,-0.09090909096725674
2697,slop,clop,-0.11538461830160052
2698,slop,flop,0.021367521324117122
2699,slop,glop,-0.11538461689280521
2700,slop,plop,-0.2264957268256913
2701,whop,whom,-0.025000000945552436
2702,whop,whip,-0.20000000003556395
2703,whop,whoa,0.14999999842844025
2704,blow,flow,-0.16666666719351175
2705,blow,glow,0.03968253877526684
2706,blow,plow,-0.05555555657263045
2707,blow,blot,-0.12698412723873265
2708,blow,blob,-0.05555555582694116
2709,blow,bloc,-5.627165400312606e-11
2710,blow,brow,-0.2666666670452129
2711,brew,drew,-2.188520475954192e-10
2712,brew,grew,0.16666666529838636
2713,brew,brow,-0.10000000006571685
2714,plea,pleb,0.33333333330550463
2715,floe,flue,-0.4365079370709204
2716,floe,flow,-0.126984127010064
2717,floe,aloe,0.03571428457938719
2718,floe,flop,-0.2539682546861808
2719,floe,flog,-0.14285714298758578
2720,flue,flux,-0.11111111113320948
2721,flue,slue,-0.1250000000210556
2722,flue,blue,-0.05555555588686434
2723,flue,clue,0.09999999969823181
2724,flue,flus,-0.16666666677336472
2725,flue,flub,-0.11111111118311867
2726,flue,glue,-0.07142857237710509
2727,free,tree,-0.500000000004698
2728,glee,ghee,-0.41666666667373575
2729,glee,glue,-0.4107142860305941
2730,glee,glen,0.24999999997633593
2731,flax,flux,-0.3500000005588195
2732,flax,flaw,0.2083333333010905
2733,flax,flat,0.06538461532645912
2734,flax,flay,0.11666666654898306
2735,flax,flab,0.2681818180682982
2736,flax,flag,0.24999999989270294
2737,flax,flak,0.36249999714897574
2738,flax,flan,0.17727272675136252
2739,flax,flap,0.11666666654898306
2740,flux,flus,0.09999999957097017
2741,flux,flub,0.19999999989189132
2742,flaw,flow,-0.3750000008651453
2743,flaw,claw,-0.2777777778077952
2744,flaw,flat,0.06730769079961862
2745,flaw,flay,0.20833333326634218
2746,flaw,flab,0.16287878776976272
2747,flaw,flag,0.29999999993160986
2748,flaw,flak,0.22916666424340004
2749,flaw,flan,0.16287878777335207
2750,flaw,flap,0.2916666666201455
2751,flow,glow,-0.07142857188296037
2752,flow,plow,-0.16666666682824816
2753,flow,flop,-9.657223909442791e-10
2754,flow,flog,-0.12698412800011583
2755,claw,clad,-0.01587301589429657
2756,claw,clam,0.22222221978623846
2757,claw,clay,0.11111110982627681
2758,claw,craw,-0.5079365081735385
2759,claw,clan,-3.337201626152364e-10
2760,claw,clap,0.03333333327780319
2761,slab,slag,0.1249999999377307
2762,slab,slap,-0.006410256969626049
2763,slab,slat,0.07051282048235208
2764,slab,slob,-0.3194444444792448
2765,slab,stab,-0.2380952381720185
2766,slab,swab,-0.0694444455341594
2767,slab,flab,-0.2613636370125627
2768,slab,blab,-0.37500000028432234
2769,slag,slap,0.07371794803407483
2770,slag,slat,-0.009615385442308666
2771,slag,slog,-0.17803030387684138
2772,slag,slug,-0.43750000031382963
2773,slag,swag,-0.09166666770125786
2774,slag,stag,-0.1666666667515586
2775,slag,flag,-0.26666666672631223
2776,slag,snag,-0.12500000016003154
2777,slap,slat,0.03846153839450539
2778,slap,swap,-0.12393162438275418
2779,slap,soap,-0.43589743612769616
2780,slap,flap,-0.16666666715840184
2781,slap,clap,-0.2769230769453057
2782,slap,snap,-0.11538461593430371
2783,slat,spat,-0.14335664341318033
2784,slat,flat,-0.30769230778707524
2785,slat,swat,0.038461538418609
2786,glow,plow,0.03968253966158153
2787,glow,glop,-0.0714285714850984
2788,glow,glob,-0.07142857151668847
2789,glow,grow,-0.3809523809670492
2790,plow,plot,0.055555555331396556
2791,plow,plop,0.16666666663958174
2792,plow,plod,-0.0277777779292685
2793,plow,ploy,-0.13888888957215295
2794,plow,prow,-0.3333333334923716
2795,slob,slog,-0.010101010138745536
2796,slob,snob,-0.3055555558150196
2797,slob,blob,-0.1388888890267015
2798,slob,glob,-0.16666666673683683
2799,slog,slug,-0.34090909142868786
2800,slog,snog,-0.07142857382495182
2801,slog,flog,-0.1363636364484473
2802,slog,clog,-0.3106060606688179
2803,slog,smog,-0.181818181933187
2804,laid,maid,-0.07142857189009333
2805,laid,paid,0.023809523393320875
2806,laid,raid,0.05555555552721614
2807,laid,lain,-0.34848484910374444
2808,laid,lard,-0.4777777781448842
2809,laid,laud,-0.26666666687759344
2810,laid,lair,-0.3222222222368998
2811,maid,paid,0.21428571414280717
2812,maid,raid,0.21428571403463004
2813,maid,main,-0.05000000013087291
2814,maid,mail,-0.2352941179447583
2815,maid,maim,0.09523809516400916
2816,paid,raid,0.21428571403462982
2817,paid,pain,-0.09090909101481959
2818,paid,pail,-0.20000000010342123
2819,paid,pair,-0.08333333345311256
2820,raid,rain,-0.2532467533957228
2821,raid,rail,-0.2637362643640071
2822,sail,mail,0.17647058810976424
2823,sail,pail,0.19999999995925133
2824,sail,rail,0.3846153837585765
2825,sail,bail,0.24404761885970905
2826,sail,fail,0.24404761885970894
2827,sail,hail,0.22756410088782342
2828,sail,jail,0.3833333331937232
2829,sail,nail,0.3333333330288456
2830,sail,soil,-0.2708333333720323
2831,sail,tail,0.3749999999275182
2832,sail,wail,0.1726190469547898
2833,skis,skim,0.22499999936717097
2834,skis,skin,0.22499999936717108
2835,skis,skip,0.2249999993671713
2836,skis,skit,0.1555555551625153
2837,skim,skin,0.12499999960888142
2838,skim,skip,0.24999999975418896
2839,skim,skit,0.04861110876044017
2840,skim,swim,-0.29166666725916923
2841,skin,skip,0.12499999979899745
2842,skin,skit,0.04861111108202221
2843,skin,shin,-0.3125000001405722
2844,skin,akin,0.12499999998532452
2845,skip,skit,0.16666666663854657
2846,skip,snip,-0.06250000005856626
2847,skit,snit,-0.1250000013342587
2848,skit,spit,-0.1250000007218488
2849,slum,swum,-0.22500000028927092
2850,slum,slue,-0.33750000034559147
2851,slum,slug,-0.22500000002020415
2852,slum,alum,-0.2000000000926978
2853,slum,glum,-0.15000000011763626
2854,slum,plum,-0.1500000001176358
2855,swim,swum,-0.08333333334718462
2856,swim,swig,-0.2500000006833296
2857,blip,clip,0.1666666666080726
2858,blip,flip,0.1666666666080724
2859,clip,flip,0.16666666658263596
2860,clip,chip,-0.3611111118874071
2861,clip,clop,-0.24358974378557807
2862,clip,clap,-0.25000000050956017
2863,flip,flit,-4.002420617155167e-11
2864,flip,flop,-0.25000000011400614
2865,flip,flap,-0.29166666673724806
2866,snip,snit,-0.3500000000545782
2867,snip,snap,-0.4000000001057
2868,flit,flat,-0.3076923077810614
2869,snit,spit,-0.0625000003288827
2870,snit,knit,-0.12500000006558643
2871,snit,unit,-9.347234097845103e-10
2872,spit,spat,-0.41477272799387066
2873,spit,spiv,-0.25000000002670597
2874,shin,thin,-0.5000000002667853
2875,shin,shiv,0.062499999940124895
2876,shin,chin,-0.3541666667063217
2877,spat,swat,-0.0454545455013835
2878,swan,swat,0.19886363605175394
2879,swan,swab,0.22222222218813914
2880,swan,swag,0.037499999945459606
2881,swan,swap,0.10416666648949202
2882,spiv,shiv,-0.12500000002809486
2883,blur,blue,0.04999999987677495
2884,slue,slug,-0.25000000027388647
2885,slue,blue,0.16249999985631725
2886,slue,clue,-4.2053960314092365e-10
2887,slue,glue,-0.00892857214672338
2888,slug,plug,-0.3125000001393696
2889,slug,smug,-0.06250000035356029
2890,slug,snug,-0.2000000000238833
2891,dour,four,0.27777777767524436
2892,dour,hour,0.2777777776752447
2893,dour,lour,0.22222222214665932
2894,dour,pour,0.24444444438152468
2895,dour,tour,0.2777777776752449
2896,dour,your,0.27777777767524503
2897,dour,door,-0.3888888889058597
2898,four,hour,0.3749999998655321
2899,four,lour,0.2777777775629542
2900,four,pour,0.199999999941756
2901,four,tour,0.37499999986553223
2902,four,your,0.37499999986553123
2903,four,foul,-0.5625000000311782
2904,hour,lour,0.2777777775629544
2905,hour,pour,0.19999999994175577
2906,hour,tour,0.37499999986553156
2907,hour,your,0.37499999986553123
2908,hour,hoar,-0.5625000000860034
2909,lour,pour,0.24999999995185174
2910,lour,tour,0.3958333332932692
2911,lour,your,0.2777777776752449
2912,lour,loud,-0.4777777778700598
2913,lour,lout,-0.42222222286084454
2914,pour,tour,0.31249999727322986
2915,pour,your,0.19999999995749762
2916,pour,poor,-0.5142857145529853
2917,pour,pouf,-0.2000000000489417
2918,pour,pout,-0.45000000003637397
2919,sous,souk,-0.2976190479394929
2920,sous,soul,-0.2976190479394929
2921,sous,soup,-0.29761904793949356
2922,sous,sobs,-0.1571428580285772
2923,sous,sods,-0.17063492189652418
2924,sous,sons,-0.20798319388773234
2925,sous,sops,-0.27857142875883834
2926,sous,sols,-0.053571428914685804
2927,sous,soys,-0.053571428914686026
2928,sous,nous,-0.3214285715255447
2929,sous,yous,-0.1607142871601177
2930,souk,soul,0.0833333323095703
2931,souk,soup,0.24999999982338983
2932,souk,soak,0.12499999649294369
2933,souk,sock,-0.5961538461575409
2934,soul,soup,0.08333333230956952
2935,soul,soil,-0.5625000000213689
2936,soul,foul,-0.333333333385494
2937,soup,soap,-0.33333333337499993
2938,soup,coup,-0.3333333333423367
2939,tour,your,0.37499999986553056
2940,tour,tout,-0.5277777779925419
2941,your,yous,-0.43750000019464497
2942,snub,snob,-0.2500000000104239
2943,snub,snug,-0.2000000000354183
2944,stab,swab,-0.1269841271042187
2945,stab,stag,0.07142857122212687
2946,crud,crux,0.49999999996158007
2947,cubs,cuds,-0.021634615485551123
2948,cubs,cups,0.012499998676022916
2949,cubs,curs,-0.26458333428367187
2950,cubs,cuss,-0.27500000003404557
2951,cubs,cuts,0.05147058818091865
2952,cubs,hubs,-0.01041666672079078
2953,cubs,rubs,-0.10208333378567347
2954,cubs,dubs,-0.10208333371166756
2955,cubs,nubs,-0.03125000002792788
2956,cubs,pubs,-0.010416667763036624
2957,cubs,tubs,-0.08035714369723457
2958,cubs,cabs,-0.3437500005425087
2959,cubs,cobs,-0.4125000019039522
2960,cubs,cube,-0.3562500008188143
2961,cuds,cups,0.14230769227342943
2962,cuds,curs,-0.19230769287503557
2963,cuds,cuss,-0.011538462678610362
2964,cuds,cuts,-0.1923076923567273
2965,cuds,duds,-0.1250000005041909
2966,cuds,buds,-0.14871794880474942
2967,cuds,muds,-0.09401709405499892
2968,cuds,puds,0.028846153576067346
2969,cuds,cads,-0.30982906113009157
2970,cuds,cods,-0.3259109325752847
2971,cups,curs,-0.18333333418737485
2972,cups,cuss,-0.05000000179865127
2973,cups,cuts,-0.10000000095636485
2974,cups,pups,-0.22500000004512177
2975,cups,caps,-0.37500000096988506
2976,cups,cops,-0.3750000000312428
2977,curs,cuss,-0.08333333444096591
2978,curs,cuts,-0.22941176543186215
2979,curs,curb,-0.06666666687233214
2980,curs,cure,-0.2000000000525648
2981,curs,curl,-0.20000000080554803
2982,curs,curt,-0.2666666670139166
2983,curs,burs,-0.4229166676465952
2984,curs,cars,-0.3924242427875233
2985,curs,furs,-0.4000000004065063
2986,curs,ours,-0.2000000001781288
2987,cuss,cuts,-0.2970588239616656
2988,cuss,fuss,-0.33750000026665106
2989,cuss,buss,-0.43333333351177505
2990,cuss,cusp,0.09999999998832132
2991,cuss,muss,-0.5000000003512868
2992,cuts,huts,-0.012605042106954345
2993,cuts,ruts,0.01372548994206546
2994,cuts,guts,-0.15441176483611718
2995,cuts,puts,-0.0049019617187562314
2996,cuts,juts,-0.0245098040154057
2997,cuts,nuts,-0.08333333463670378
2998,cuts,cots,-0.34477124186417174
2999,cuts,cats,-0.3375350165491384
3000,cuts,cute,-0.45220588270421147
3001,cuts,outs,0.029411764546340313
3002,cuts,tuts,-0.04901960804546368
3003,card,cord,-0.38181818185254546
3004,card,bard,-0.23636363724808773
3005,card,lard,-0.15000000012827241
3006,card,ward,0.02597402576120511
3007,card,yard,-0.04545454604391663
3008,card,cars,-0.4090909091128909
3009,card,care,-0.31027667989099084
3010,card,carp,-0.107954545812736
3011,card,cart,-0.2202797206403786
3012,cord,ford,-0.10000000083230831
3013,cord,cold,-0.6181818182001237
3014,cord,word,-0.008333333825977673
3015,cord,core,-0.27391304352519463
3016,cord,cork,-0.11111111273956742
3017,cord,corm,-0.06250000103963282
3018,cord,corn,-0.21666666716176763
3019,cord,lord,-0.17142857145214507
3020,curb,cure,0.016666666117650886
3021,curb,curl,0.09999999970484719
3022,curb,curt,0.1555555551625154
3023,cure,curl,-0.1916666674459384
3024,cure,curt,-0.15277777947644022
3025,cure,lure,-0.2916666682832332
3026,cure,pure,-0.3143939395797759
3027,cure,cube,-0.2500000000250475
3028,cure,cute,-0.33333333336068915
3029,cure,care,-0.5724637681370615
3030,cure,core,-0.4710144940409007
3031,curl,curt,0.03888888881911645
3032,curl,furl,-0.07500000124519013
3033,curl,burl,-0.20000000028382003
3034,curl,cull,-0.36666666834440975
3035,curl,hurl,0.04999999964088264
3036,curl,purl,-0.02142857200421089
3037,curt,cart,-0.44871795011903015
3038,curt,cult,-0.33333333336641013
3039,curt,hurt,-0.21111111120738468
3040,curt,yurt,-0.027777778522096286
3041,hubs,hugs,-0.17708333348829264
3042,hubs,hums,-0.20833333345544136
3043,hubs,huts,-0.11904762059123386
3044,hubs,rubs,0.1749999997197189
3045,hubs,dubs,-0.05000000197338417
3046,hubs,nubs,0.08333333082496674
3047,hubs,pubs,0.08333333300688706
3048,hubs,tubs,0.06547619043239661
3049,hubs,hobs,-0.48958333370228657
3050,hugs,hums,-0.1770833333759272
3051,hugs,huts,-0.23660714312350395
3052,hugs,rugs,0.18749999960623376
3053,hugs,dugs,0.08455882263878345
3054,hugs,pugs,-2.2488686468591368e-09
3055,hugs,bugs,-0.010416666973150912
3056,hugs,lugs,0.13461538441957643
3057,hugs,fugs,-0.013392857247259249
3058,hugs,hags,-0.30330882426693306
3059,hugs,hogs,-0.23958333338585902
3060,hugs,huge,-0.15625000003331668
3061,hugs,jugs,0.14182692289440646
3062,hugs,mugs,0.01682692304569855
3063,hugs,tugs,0.21458333176605682
3064,hums,huts,-0.19642857174566597
3065,hums,rums,0.1506410255945142
3066,hums,bums,-0.16666666829021182
3067,hums,gums,-0.007575757740739375
3068,hums,mums,-0.05833333434395338
3069,hums,tums,0.12499999995876321
3070,hums,hems,-0.5416666669206893
3071,hums,hams,-0.42261904910236536
3072,huts,ruts,0.19999999898805465
3073,huts,guts,0.02380952377582546
3074,huts,hits,-0.5357142868002254
3075,huts,puts,0.019841269779169224
3076,huts,juts,0.023809523740706773
3077,huts,nuts,0.10119047611914178
3078,huts,outs,0.06168831164437505
3079,huts,tuts,0.13095237993605702
3080,huts,hats,-0.3533834586872009
3081,rubs,rugs,-0.16458333443248274
3082,rubs,rums,-0.22051282143622286
3083,rubs,runs,-0.16458333493744615
3084,rubs,ruts,-0.0666666667498872
3085,rubs,dubs,-4.595879232738298e-11
3086,rubs,nubs,0.08333333327093961
3087,rubs,pubs,0.024999998152806846
3088,rubs,tubs,0.028571428355567585
3089,rubs,ribs,-0.46666666728985384
3090,rubs,robs,-0.468627451233097
3091,rubs,ruby,0.0666666666603869
3092,rugs,rums,-0.10817307704885959
3093,rugs,runs,-0.1875000002752072
3094,rugs,ruts,-0.1645833339922409
3095,rugs,dugs,0.14522058709039964
3096,rugs,pugs,0.12499999991885613
3097,rugs,bugs,-0.010416666966002186
3098,rugs,lugs,0.016826923039883646
3099,rugs,fugs,0.05357142843875007
3100,rugs,jugs,0.14182692294084664
3101,rugs,mugs,0.016826923049626963
3102,rugs,tugs,0.2187499991641696
3103,rugs,rags,-0.3229166669624606
3104,rugs,rigs,-0.3551136376816737
3105,rums,runs,-0.17788461718151716
3106,rums,ruts,-0.14871794915915482
3107,rums,bums,-0.038461538546634255
3108,rums,gums,-0.0524475524726673
3109,rums,mums,-0.10000000084582461
3110,rums,tums,0.150641023435096
3111,rums,rams,-0.4835164835494701
3112,rums,rump,-0.5470085471484467
3113,runs,ruts,-0.22916666669465613
3114,runs,duns,-0.009868421278413475
3115,runs,buns,-0.06743421074537603
3116,runs,funs,-0.1562500026978655
3117,runs,guns,-0.044642857210004605
3118,runs,nuns,0.09374999994596644
3119,runs,puns,-0.06743421071048705
3120,runs,tuns,0.006944442486016111
3121,runs,runt,-0.4187500011193479
3122,runs,rung,-0.3298611112364105
3123,runs,rune,-0.32142857161725713
3124,ruts,guts,0.058333331412782186
3125,ruts,puts,0.0499999998604137
3126,ruts,juts,0.058333333278954624
3127,ruts,nuts,0.0583333333001671
3128,ruts,rots,-0.4333333347945001
3129,ruts,outs,0.021212121153596164
3130,ruts,tuts,0.23333333256380728
3131,ruts,rats,-0.37719298250299116
3132,does,noes,-0.309523809546163
3133,does,dots,-0.3571428573060429
3134,does,docs,-0.14285714326174714
3135,does,dogs,-0.20535714304840336
3136,does,dons,-0.21428571654867468
3137,does,doss,-0.2571428576106922
3138,dubs,duds,-0.11666666675501136
3139,dubs,dugs,-0.12941176515527375
3140,dubs,duns,-0.11929824582580584
3141,dubs,duos,-0.06666666687233169
3142,dubs,nubs,0.024999999925209293
3143,dubs,pubs,0.024999998152806402
3144,dubs,tubs,-0.040476191003051554
3145,dubs,dibs,-0.2871794872119602
3146,dubs,debs,-0.4095238096439566
3147,dubs,dabs,-0.3119047620494364
3148,duds,dugs,-0.17156862751307767
3149,duds,duns,-0.21491228074747926
3150,duds,duos,0.01666666640547243
3151,duds,buds,-0.19166666671605315
3152,duds,muds,-0.1527777783412858
3153,duds,puds,-5.1872284245746414e-11
3154,duds,dads,-0.47500000009966636
3155,duds,dude,-0.5750000009772696
3156,duel,dual,-0.2250000001502952
3157,duel,dull,-0.4214285714521955
3158,dugs,duns,-0.17027863836626023
3159,dugs,duos,-0.10588235311914196
3160,dugs,digs,-0.22478991600208564
3161,dugs,pugs,0.08455882298713158
3162,dugs,bugs,0.022875816105684232
3163,dugs,lugs,0.04977375550926244
3164,dugs,fugs,0.08193277300014967
3165,dugs,jugs,0.09049773750422707
3166,dugs,mugs,-0.018099547530508353
3167,dugs,tugs,0.11372548998547216
3168,dugs,dogs,-0.21323529454059997
3169,dugs,dags,-0.25816993536141464
3170,duns,duos,-0.1368421054143245
3171,duns,buns,-0.07894736850111128
3172,duns,funs,-0.0674342107145336
3173,duns,guns,-0.07142857186123974
3174,duns,nuns,-0.05263157948015129
3175,duns,puns,-0.026315789538523315
3176,duns,tuns,-0.008771929872619877
3177,duns,dins,-0.1578947368762722
3178,duns,dens,-0.4292763159105619
3179,duns,dons,-0.38909774442936773
3180,duns,dune,-0.31339712942210207
3181,duns,dung,-0.31052631591979796
3182,duns,dunk,-0.34615384671371907
3183,nubs,pubs,0.08333333281900546
3184,nubs,tubs,0.05952380935710189
3185,nubs,nuns,-0.17424242458966255
3186,nubs,nibs,-0.3068181819462916
3187,nubs,nuts,-0.20833333336878446
3188,nubs,nabs,-0.2820512824776431
3189,nubs,nobs,-0.38888888898253393
3190,pubs,tubs,0.06547619043597652
3191,pubs,puds,-0.08333333362780126
3192,pubs,puns,-0.1469298249546267
3193,pubs,pups,-0.16666666708781386
3194,pubs,pugs,-0.14583333370326446
3195,pubs,puts,-0.1250000000781586
3196,sobs,sods,0.06944444289176632
3197,sobs,sons,-0.23088235323794826
3198,sobs,sops,-0.025000000116811583
3199,sobs,fobs,0.008333333310817648
3200,sobs,gobs,0.00833333331081798
3201,sobs,sols,-0.22500000008359144
3202,sobs,soys,-0.09166666718542227
3203,sobs,cobs,0.14999999982441137
3204,sobs,hobs,0.08749999980231593
3205,sobs,robs,0.1161764697407155
3206,sobs,nobs,0.09166666519381195
3207,sobs,bobs,0.04999999849905523
3208,sobs,jobs,0.03749999995727826
3209,sobs,lobs,0.019736841689206197
3210,sobs,mobs,0.09444444437951349
3211,sobs,yobs,0.11666666484678812
3212,tubs,tums,-0.2023809525898883
3213,tubs,tuns,-0.10714285742010632
3214,tubs,tuts,-0.14047619197807193
3215,tubs,tugs,-0.20952381058983938
3216,tubs,tabs,-0.3785714300436769
3217,tubs,tuba,-0.17857142947714277
3218,tubs,tube,-0.28571428650391706
3219,buds,muds,0.02222222217747616
3220,buds,puds,-0.11666666672116732
3221,buds,bums,-0.18717948808616924
3222,buds,buns,-0.16666666678210684
3223,buds,bids,-0.46923076924624074
3224,buds,bads,-0.1666666692580332
3225,buds,bods,-0.2590909109357127
3226,buds,bugs,-0.08333333344250593
3227,buds,buys,-0.01666666675595896
3228,buds,burs,-0.26458333442069093
3229,buds,buss,-0.1000000000533332
3230,muds,puds,-0.05555555558226799
3231,muds,mums,-0.16666666690345355
3232,muds,muss,-0.29365079418420814
3233,muds,mugs,-0.2649572650616978
3234,muds,mods,-0.3202614379497375
3235,puds,puns,-0.21491228073489466
3236,puds,pups,-1.5130057207102254e-09
3237,puds,pugs,-0.21875000069002515
3238,puds,puts,-0.26388888891773976
3239,puds,pads,-0.3472222228826589
3240,puds,pods,-0.24038461575071923
3241,sods,sons,-0.17810457657550316
3242,sods,sops,-0.033333334092928046
3243,sods,gods,-0.11111111170882793
3244,sods,bods,-0.13383838402262138
3245,sods,sols,-0.11111111112962657
3246,sods,soys,-0.11111111170882704
3247,sods,cods,0.04970760009717046
3248,sods,mods,-0.00653594773840771
3249,sods,pods,0.04487179481065173
3250,sods,hods,-5.716773721076152e-10
3251,sods,nods,-0.010683761914766166
3252,sods,rods,-0.04365079368585989
3253,sods,soda,-0.4166666667295831
3254,bums,gums,-0.05244755247035893
3255,bums,mums,0.07692307522432373
3256,bums,tums,-0.08653846158154299
3257,bums,buns,-0.15587044640314218
3258,bums,bugs,-0.13247863349879907
3259,bums,buys,-0.10000000002035603
3260,bums,burs,-0.2860576923216218
3261,bums,buss,-0.25897435898852095
3262,bums,bump,-0.4951923078839766
3263,gums,mums,-0.10454545481781041
3264,gums,tums,-0.0075757576043886665
3265,gums,guns,-0.19805194817567284
3266,gums,gyms,-0.06818181866077322
3267,gums,guts,-0.22348485029876364
3268,gums,guys,-0.1818181818704867
3269,mums,tums,0.03333333329893329
3270,mums,muss,-0.4142857143031218
3271,mums,mugs,-0.2153846156106387
3272,mums,moms,-0.472222222241202
3273,sumo,sump,-4.8167914101782117e-11
3274,sump,rump,0.21527777771522527
3275,sump,bump,0.312499998428725
3276,sump,dump,0.18749999995428235
3277,sump,jump,0.33333333094875084
3278,sump,lump,0.18749999995428224
3279,sump,pump,0.1041666664894918
3280,tums,tuns,-0.15277777783552926
3281,tums,toms,-0.42857142863520226
3282,tums,tuts,-0.16666666676339337
3283,tums,tugs,-0.09166666677157642
3284,tums,tams,-0.36184210621696056
3285,buns,funs,0.03782894695219763
3286,buns,guns,-0.00939849635126011
3287,buns,nuns,-0.09808612545293527
3288,buns,puns,-0.026315789565148462
3289,buns,tuns,-0.11549707776628804
3290,buns,bugs,-0.16520467883481893
3291,buns,buys,-0.18157894810721942
3292,buns,bans,-0.25743707107916625
3293,buns,bunt,-0.4131578952595778
3294,buns,bins,-0.3771929827158127
3295,buns,burs,-0.2927631580359773
3296,buns,buss,-0.21228070188756054
3297,buns,bung,-0.301435406752957
3298,buns,bunk,-0.29122807028891295
3299,funs,guns,0.022321428344309058
3300,funs,nuns,-0.014204545476623753
3301,funs,puns,-0.02467105277780557
3302,funs,tuns,-0.038194444681835416
3303,funs,fans,-0.3750000001673708
3304,funs,fins,-0.15257353093451886
3305,funs,fuss,-0.3750000013396624
3306,funs,funk,-0.3020833338904372
3307,funs,furs,-0.4166666674950237
3308,funs,fugs,-0.26785714313116404
3309,guns,nuns,0.06168831166246924
3310,guns,puns,-0.009398497037304443
3311,guns,tuns,0.01984126978406142
3312,guns,gins,-0.23376623512595307
3313,guns,guts,-0.2321428573866653
3314,guns,guys,-0.2500000000397671
3315,guns,gunk,-0.3392857146084667
3316,nuns,puns,0.045454545412768166
3317,nuns,tuns,0.07323232314992045
3318,nuns,nuts,-0.3484848493846462
3319,nuns,nan,-0.5976154994137404
3320,puns,tuns,-0.008771929861191463
3321,puns,pups,-0.26096491312327585
3322,puns,pugs,-0.14638157917787842
3323,puns,pans,-0.33180778052297266
3324,puns,pins,-0.1578947368861754
3325,puns,puts,-0.14181286554904382
3326,puns,punt,-0.2679425842221028
3327,puns,punk,-0.2675438613166701
3328,puns,puny,-0.34210526318298173
3329,sins,sons,-0.42973856251612697
3330,sins,sips,-0.23529411827127555
3331,sins,sirs,-0.22222222244607104
3332,sins,dins,-0.058479533075739276
3333,sins,fins,-0.0049019614618803775
3334,sins,gins,-0.07323232326994278
3335,sins,pins,0.04970760062833679
3336,sins,sics,-0.12301587319877916
3337,sins,tins,0.0497076006290017
3338,sins,wins,-0.009803924229453642
3339,sins,bins,-0.07222222234144149
3340,sins,sine,-0.277777777859191
3341,sins,sing,-0.24786324788978176
3342,sins,sink,-0.37301587309282613
3343,sins,yins,-0.027777777799027126
3344,sung,sunk,-0.276923076948004
3345,sung,sing,-0.21538461542122977
3346,sung,song,-0.11250000003117377
3347,sung,rung,0.04444444429609129
3348,sung,dung,0.19999999992376993
3349,sung,bung,0.12727272718552984
3350,sung,hung,0.09999999994738562
3351,sung,lung,0.1333333326747952
3352,sunk,funk,0.07692307685424993
3353,sunk,sink,-0.3763736268337965
3354,sunk,dunk,0.1538461537370761
3355,sunk,bunk,0.13333333307507678
3356,sunk,gunk,0.13942307686891164
3357,sunk,punk,0.11217948670210143
3358,sunk,hunk,0.07692307688639599
3359,sunk,junk,0.10989010886086858
3360,sunk,suck,-0.3461538479461306
3361,sunk,sulk,-0.15384615443299077
3362,sons,sops,-0.07647058841624399
3363,sons,sols,-0.15441176483611696
3364,sons,soys,-0.01225490199653545
3365,sons,tons,-0.17027863820894162
3366,sons,song,-0.6397058827586362
3367,sons,dons,-0.2962184874558573
3368,sons,cons,-0.15441176554149028
3369,sons,eons,-0.10588235311914262
3370,sons,ions,-0.20588235325895865
3371,tuns,tans,-0.2415458937670869
3372,tuns,tins,-0.2719298252800537
3373,tuns,tons,-0.3274853801581723
3374,tuns,tuts,-0.24444444459059378
3375,tuns,tugs,-0.18333333351115622
3376,tuns,tuna,-0.25000000013170065
3377,tuns,tune,-0.2103174603506186
3378,pups,pugs,-0.3125000008017378
